id,class,folder,signer,fps,video_length,n_frames,fframe_shape,lframe_shape,word_boundaries
839,c006,c006_44,5,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)","24,56"
840,c006,c006_45,5,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)","28,67"
841,c006,c006_46,5,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)","35,80"
842,c006,c006_47,5,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)","29,67"
843,c006,c006_48,5,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)","31,64"
844,c006,c006_49,5,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)","26,65"
845,c007,c007_41,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","26,78"
846,c007,c007_42,5,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","26,81"
847,c007,c007_43,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","23,77"
848,c007,c007_44,5,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","25,84"
849,c007,c007_45,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","24,75"
850,c007,c007_46,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","25,78"
851,c007,c007_47,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","28,79"
852,c007,c007_48,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","28,80"
853,c007,c007_49,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","26,78"
854,c008,c008_41,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","20,71"
855,c008,c008_42,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","22,71"
856,c008,c008_43,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","21,71"
857,c008,c008_44,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","22,74"
858,c008,c008_45,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","24,75"
859,c008,c008_46,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","22,72"
860,c008,c008_47,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","24,77"
861,c008,c008_48,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","22,75"
862,c008,c008_49,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","23,75"
863,c009,c009_41,5,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)",53
864,c009,c009_42,5,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",48
865,c009,c009_43,5,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)",53
866,c009,c009_44,5,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)",51
867,c009,c009_45,5,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",54
868,c009,c009_46,5,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)",61
869,c009,c009_47,5,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)",53
870,c009,c009_48,5,30.0,2.5,75,"(360, 640, 3)","(64, 64, 3)",54
871,c009,c009_49,5,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",50
872,c010,c010_41,5,30.0,2.5,75,"(360, 640, 3)","(64, 64, 3)","30,61"
873,c010,c010_42,5,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)","31,58"
874,c010,c010_43,5,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)","30,53"
875,c010,c010_44,5,30.0,2.6,78,"(360, 640, 3)","(64, 64, 3)","34,61"
876,c010,c010_45,5,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)","34,59"
877,c010,c010_46,5,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)","32,56"
878,c010,c010_47,5,30.0,2.5,75,"(360, 640, 3)","(64, 64, 3)","37,62"
879,c010,c010_48,5,30.0,2.4,72,"(360, 640, 3)","(64, 64, 3)","34,59"
880,c010,c010_49,5,30.000000000000004,2.3,69,"(360, 640, 3)","(64, 64, 3)","33,55"
881,c011,c011_41,5,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",47
882,c011,c011_42,5,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",48
883,c011,c011_43,5,30.0,2.1,63,"(360, 640, 3)","(64, 64, 3)",49
884,c011,c011_44,5,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",49
885,c011,c011_45,5,30.0,2.1,63,"(360, 640, 3)","(64, 64, 3)",47
886,c011,c011_46,5,30.0,2.2,66,"(360, 640, 3)","(64, 64, 3)",51
887,c011,c011_47,5,30.0,2.1,63,"(360, 640, 3)","(64, 64, 3)",48
888,c011,c011_48,5,30.0,2.0,60,"(360, 640, 3)","(64, 64, 3)",46
889,c011,c011_49,5,30.0,2.1,63,"(360, 640, 3)","(64, 64, 3)",48
890,c012,c012_41,5,30.0,5.2,156,"(360, 640, 3)","(64, 64, 3)","56,86,138"
891,c012,c012_42,5,30.0,5.2,156,"(360, 640, 3)","(64, 64, 3)","45,79,135"
892,c012,c012_43,5,30.000000000000004,5.1,153,"(360, 640, 3)","(64, 64, 3)","48,84,135"
893,c012,c012_44,5,30.000000000000004,5.1,153,"(360, 640, 3)","(64, 64, 3)","48,80,134"
894,c012,c012_45,5,30.0,4.9,147,"(360, 640, 3)","(64, 64, 3)","43,79,132"
895,c012,c012_46,5,30.0,5.0,150,"(360, 640, 3)","(64, 64, 3)","49,85,149"
896,c012,c012_47,5,30.0,5.0,150,"(360, 640, 3)","(64, 64, 3)","45,80,131"
897,c012,c012_48,5,30.0,4.8,144,"(360, 640, 3)","(64, 64, 3)","45,75,125"
898,c013,c013_41,5,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","31,70"
899,c013,c013_42,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","39,76"
900,c013,c013_43,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","45,82"
901,c013,c013_44,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","45,83"
902,c013,c013_45,5,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","43,81"
903,c013,c013_46,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","40,81"
904,c013,c013_47,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","47,81"
905,c013,c013_48,5,29.769526248399487,3.124,93,"(360, 640, 3)","(64, 64, 3)","42,81"
906,c013,c013_49,5,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","49,91"
907,c014,c014_41,5,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","40,86"
908,c014,c014_42,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","35,82"
909,c014,c014_43,5,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","36,84"
910,c014,c014_44,5,30.0,3.5,105,"(360, 640, 3)","(64, 64, 3)","37,89"
911,c014,c014_45,5,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","45,99"
912,c014,c014_46,5,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","40,90"
913,c014,c014_47,5,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","43,97"
914,c014,c014_48,5,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","38,90"
915,c014,c014_49,5,30.0,3.7,111,"(360, 640, 3)","(64, 64, 3)","39,90"
916,c015,c015_41,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","45,79"
917,c015,c015_42,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","43,79"
918,c015,c015_43,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","46,79"
919,c015,c015_44,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","45,82"
920,c015,c015_45,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","42,77"
921,c015,c015_46,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","40,79"
922,c015,c015_47,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","45,81"
923,c015,c015_48,5,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","46,86"
924,c015,c015_49,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","47,80"
925,c016,c016_41,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","52,85"
926,c016,c016_42,5,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","50,89"
927,c016,c016_43,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","46,80"
928,c016,c016_44,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","45,82"
929,c016,c016_45,5,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","50,87"
930,c016,c016_46,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","48,85"
931,c016,c016_47,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","48,85"
932,c016,c016_48,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","48,83"
933,c016,c016_49,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","46,81"
934,c017,c017_41,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","46,82"
935,c017,c017_42,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","44,79"
936,c017,c017_43,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","46,81"
937,c017,c017_44,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","46,77"
938,c017,c017_45,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","48,83"
939,c017,c017_46,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","46,82"
940,c017,c017_47,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","48,87"
941,c017,c017_48,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","44,84"
942,c017,c017_49,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","44,83"
943,c018,c018_41,5,30.0,4.2,126,"(360, 640, 3)","(64, 64, 3)","42,83,112"
944,c018,c018_42,5,30.0,3.9,117,"(360, 640, 3)","(64, 64, 3)","46,75,101"
945,c018,c018_43,5,30.0,3.8,114,"(360, 640, 3)","(64, 64, 3)","42,75,99"
946,c018,c018_44,5,30.0,4.0,120,"(360, 640, 3)","(64, 64, 3)","44,76,104"
947,c018,c018_45,5,30.0,3.8,114,"(360, 640, 3)","(64, 64, 3)","45,78,100"
948,c018,c018_46,5,30.0,3.8,114,"(360, 640, 3)","(64, 64, 3)","43,73,99"
949,c018,c018_47,5,30.0,3.8,114,"(360, 640, 3)","(64, 64, 3)","44,74,97"
950,c018,c018_48,5,30.0,3.8,114,"(360, 640, 3)","(64, 64, 3)","42,74,96"
951,c018,c018_49,5,29.862174578866767,5.224,156,"(360, 640, 3)","(64, 64, 3)","61,100,141"
952,c019,c019_41,5,29.859484777517565,5.124,153,"(360, 640, 3)","(64, 64, 3)","48,101,131"
953,c019,c019_42,5,29.859484777517565,5.124,153,"(360, 640, 3)","(64, 64, 3)","45,99,127"
954,c019,c019_43,5,29.833487511563373,4.324,129,"(360, 640, 3)","(64, 64, 3)","28,74,104"
955,c019,c019_44,5,29.85074626865672,4.824,144,"(360, 640, 3)","(64, 64, 3)","42,98,122"
956,c019,c019_45,5,29.85074626865672,4.824,144,"(360, 640, 3)","(64, 64, 3)","46,95,123"
957,c019,c019_46,5,29.847586790855214,4.724,141,"(360, 640, 3)","(64, 64, 3)","40,89,117"
958,c019,c019_47,5,29.85074626865672,4.824,144,"(360, 640, 3)","(64, 64, 3)","40,98,123"
959,c019,c019_48,5,29.86476333583772,5.324,159,"(360, 640, 3)","(64, 64, 3)","55,111,136"
960,c019,c019_49,5,29.859484777517565,5.124,153,"(360, 640, 3)","(64, 64, 3)","45,101,127"
961,c020,c020_41,5,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","41,79"
962,c020,c020_42,5,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","43,81"
963,c020,c020_43,5,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","44,79"
964,c020,c020_44,5,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","45,84"
965,c020,c020_45,5,29.78339350180505,3.324,99,"(360, 640, 3)","(64, 64, 3)","40,78"
966,c020,c020_46,5,29.801324503311246,3.624,108,"(360, 640, 3)","(64, 64, 3)","45,86"
967,c020,c020_47,5,29.77667493796525,3.224,96,"(360, 640, 3)","(64, 64, 3)","38,75"
968,c020,c020_48,5,29.816513761467892,3.924,117,"(360, 640, 3)","(64, 64, 3)","55,91"
969,c020,c020_49,5,29.79568671963677,3.524,105,"(360, 640, 3)","(64, 64, 3)","45,84"
970,c021,c021_41,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","25,50,77"
971,c021,c021_42,5,30.0,3.2,96,"(360, 640, 3)","(64, 64, 3)","24,55,83"
972,c021,c021_43,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","23,49,80"
973,c021,c021_44,5,30.0,3.1,93,"(360, 640, 3)","(64, 64, 3)","25,51,79"
974,c021,c021_45,5,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","35,61,93"
975,c021,c021_46,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","27,50,83"
976,c021,c021_47,5,30.0,3.4,102,"(360, 640, 3)","(64, 64, 3)","30,56,87"
977,c021,c021_48,5,30.0,3.6,108,"(360, 640, 3)","(64, 64, 3)","31,60,93"
978,c021,c021_49,5,30.0,3.3,99,"(360, 640, 3)","(64, 64, 3)","28,53,84"
979,c022,c022_41,5,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)","40,67"
980,c022,c022_42,5,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)","39,67"
981,c022,c022_43,5,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","44,74"
982,c022,c022_44,5,30.0,2.7,81,"(360, 640, 3)","(64, 64, 3)","38,65"
983,c022,c022_45,5,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","40,69"
984,c022,c022_46,5,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","40,71"
985,c022,c022_47,5,30.0,2.9,87,"(360, 640, 3)","(64, 64, 3)","44,75"
986,c022,c022_48,5,30.0,3.0,90,"(360, 640, 3)","(64, 64, 3)","42,73"
987,c022,c022_49,5,30.000000000000004,2.8,84,"(360, 640, 3)","(64, 64, 3)","41,71"
988,c001,c001_51,6,29.56521739130435,4.6,136,"(360, 640, 3)","(64, 64, 3)","36,65,121"
989,c001,c001_52,6,29.424491562094325,4.622,136,"(360, 640, 3)","(64, 64, 3)","40,73,125"
990,c001,c001_53,6,29.44836167565325,4.822,142,"(360, 640, 3)","(64, 64, 3)","40,76,129"
991,c001,c001_54,6,29.472810294728106,4.8180000000000005,142,"(360, 640, 3)","(64, 64, 3)","40,72,128"
992,c001,c001_55,6,29.6627387240959,4.922,146,"(360, 640, 3)","(64, 64, 3)","48,75,132"
993,c001,c001_56,6,29.628027681660903,4.624,137,"(360, 640, 3)","(64, 64, 3)","38,69,125"
994,c001,c001_57,6,29.640848117697967,4.622,137,"(360, 640, 3)","(64, 64, 3)","47,72,126"
995,c001,c001_58,6,29.424491562094325,4.622,136,"(360, 640, 3)","(64, 64, 3)","41,69,122"
996,c001,c001_59,6,29.624604251469925,4.422,131,"(360, 640, 3)","(64, 64, 3)","36,62,118"
997,c002,c002_51,6,29.702970297029704,2.8280000000000003,84,"(360, 640, 3)","(64, 64, 3)","33,66"
998,c002,c002_52,6,29.390154298310065,2.722,80,"(360, 640, 3)","(64, 64, 3)","34,63"
999,c002,c002_53,6,29.702970297029704,2.6260000000000003,78,"(360, 640, 3)","(64, 64, 3)","31,60"
1000,c002,c002_54,6,29.368575624082236,2.724,80,"(360, 640, 3)","(64, 64, 3)","35,62"
1001,c002,c002_55,6,29.401709401709404,2.925,86,"(360, 640, 3)","(64, 64, 3)","36,66"
1002,c002,c002_56,6,29.702970297029704,2.8280000000000003,84,"(360, 640, 3)","(64, 64, 3)","37,67"
1003,c002,c002_57,6,29.38161940553468,2.927,86,"(360, 640, 3)","(64, 64, 3)","36,67"
1004,c002,c002_58,6,29.50354609929078,3.525,104,"(360, 640, 3)","(64, 64, 3)","44,85"
1005,c002,c002_59,6,29.702970297029704,2.8280000000000003,84,"(360, 640, 3)","(64, 64, 3)","34,62"
1006,c003,c003_51,6,29.65235173824131,2.934,87,"(360, 640, 3)","(64, 64, 3)","42,74"
1007,c003,c003_52,6,29.65235173824131,2.934,87,"(360, 640, 3)","(64, 64, 3)","47,79"
1008,c003,c003_53,6,29.14872474329248,3.019,88,"(360, 640, 3)","(64, 64, 3)","45,78"
1009,c003,c003_54,6,29.43121693121693,3.024,89,"(360, 640, 3)","(64, 64, 3)","49,82"
1010,c003,c003_55,6,29.119788219722036,3.022,88,"(360, 640, 3)","(64, 64, 3)","47,78"
1011,c003,c003_56,6,29.648727038349985,3.103,92,"(360, 640, 3)","(64, 64, 3)","51,82"
1012,c003,c003_57,6,29.14798206278027,3.122,91,"(360, 640, 3)","(64, 64, 3)","48,82"
1013,c003,c003_58,6,29.09090909090909,3.025,88,"(360, 640, 3)","(64, 64, 3)","50,82"
1014,c003,c003_59,6,29.43189596167009,2.922,86,"(360, 640, 3)","(64, 64, 3)","43,75"
1015,c004,c004_51,6,29.68827313211281,2.021,60,"(360, 640, 3)","(64, 64, 3)",46
1016,c004,c004_52,6,29.689608636977052,2.2230000000000003,66,"(360, 640, 3)","(64, 64, 3)",50
1017,c004,c004_53,6,29.330162504954423,2.523,74,"(360, 640, 3)","(64, 64, 3)",53
1018,c004,c004_54,6,29.67848309975268,2.426,72,"(360, 640, 3)","(64, 64, 3)",49
1019,c004,c004_55,6,29.266096352994147,2.221,65,"(360, 640, 3)","(64, 64, 3)",47
1020,c004,c004_56,6,29.6,2.5,74,"(360, 640, 3)","(64, 64, 3)",49
1021,c004,c004_57,6,29.31461601981833,2.422,71,"(360, 640, 3)","(64, 64, 3)",51
1022,c004,c004_58,6,29.6794618124258,2.527,75,"(360, 640, 3)","(64, 64, 3)",51
1023,c004,c004_59,6,29.32672449401074,2.421,71,"(360, 640, 3)","(64, 64, 3)",51
1024,c005,c005_51,6,29.887093203453606,4.517,135,"(360, 640, 3)","(64, 64, 3)","39,81,114"
1025,c005,c005_52,6,29.835902536051712,4.022,120,"(360, 640, 3)","(64, 64, 3)","38,70,106"
1026,c005,c005_53,6,29.836609045702108,4.223,126,"(360, 640, 3)","(64, 64, 3)","37,68,100"
1027,c005,c005_54,6,29.915622602914855,3.911,117,"(360, 640, 3)","(64, 64, 3)","38,68,101"
1028,c005,c005_55,6,29.889879391714736,3.814,114,"(360, 640, 3)","(64, 64, 3)","36,65,99"
1029,c005,c005_56,6,29.995042141794748,4.034,121,"(360, 640, 3)","(64, 64, 3)","39,72,105"
1030,c005,c005_57,6,29.82954545454545,4.224,126,"(360, 640, 3)","(64, 64, 3)","40,73,111"
1031,c005,c005_58,6,29.994916115912556,3.934,118,"(360, 640, 3)","(64, 64, 3)","38,67,103"
1032,c005,c005_59,6,29.995042141794748,4.034,121,"(360, 640, 3)","(64, 64, 3)","39,69,104"
1033,c006,c006_51,6,29.46273830155981,2.3080000000000003,68,"(360, 640, 3)","(64, 64, 3)","30,63"
1034,c006,c006_52,6,29.6916634944804,2.627,78,"(360, 640, 3)","(64, 64, 3)","39,75"
1035,c006,c006_53,6,29.69208211143695,2.728,81,"(360, 640, 3)","(64, 64, 3)","39,72"
1036,c006,c006_54,6,29.46396876109336,2.817,83,"(360, 640, 3)","(64, 64, 3)","44,78"
1037,c006,c006_55,6,29.355699580632862,2.623,77,"(360, 640, 3)","(64, 64, 3)","30,63"
1038,c006,c006_56,6,29.36689549961861,2.622,77,"(360, 640, 3)","(64, 64, 3)","38,74"
1039,c006,c006_57,6,29.692470837751856,2.829,84,"(360, 640, 3)","(64, 64, 3)","34,75"
1040,c006,c006_58,6,29.29532858273951,2.526,74,"(360, 640, 3)","(64, 64, 3)","37,74"
1041,c006,c006_59,6,29.487652045705858,2.713,80,"(360, 640, 3)","(64, 64, 3)","40,73"
1042,c007,c007_51,6,29.52029520295203,3.523,104,"(360, 640, 3)","(64, 64, 3)","31,92"
1043,c007,c007_52,6,29.257521391112338,3.623,106,"(360, 640, 3)","(64, 64, 3)","31,92"
1044,c007,c007_53,6,29.52029520295203,3.523,104,"(360, 640, 3)","(64, 64, 3)","34,91"
1045,c007,c007_54,6,29.471841260577765,3.427,101,"(360, 640, 3)","(64, 64, 3)","34,92"
1046,c007,c007_55,6,29.7029702970297,3.333,99,"(360, 640, 3)","(64, 64, 3)","32,89"
1047,c007,c007_56,6,29.52029520295203,3.523,104,"(360, 640, 3)","(64, 64, 3)","31,86"
1048,c007,c007_57,6,29.282576866764273,3.415,100,"(360, 640, 3)","(64, 64, 3)","32,89"
1049,c007,c007_58,6,29.523531131248173,3.4210000000000003,101,"(360, 640, 3)","(64, 64, 3)","36,92"
1050,c007,c007_59,6,29.566178502348713,3.619,107,"(360, 640, 3)","(64, 64, 3)","38,92"
1051,c008,c008_51,6,29.54545454545455,3.52,104,"(360, 640, 3)","(64, 64, 3)","35,89"
1052,c008,c008_52,6,29.25305310991196,3.5210000000000004,103,"(360, 640, 3)","(64, 64, 3)","27,88"
1053,c008,c008_53,6,29.565217391304344,4.025,119,"(360, 640, 3)","(64, 64, 3)","40,99"
1054,c008,c008_54,6,29.311698508243914,3.821,112,"(360, 640, 3)","(64, 64, 3)","34,98"
1055,c008,c008_55,6,29.265599116510217,3.622,106,"(360, 640, 3)","(64, 64, 3)","37,93"
1056,c008,c008_56,6,29.528676888131752,3.522,104,"(360, 640, 3)","(64, 64, 3)","34,92"
1057,c008,c008_57,6,29.7029702970297,3.434,102,"(360, 640, 3)","(64, 64, 3)","32,89"
1058,c008,c008_58,6,29.265599116510217,3.622,106,"(360, 640, 3)","(64, 64, 3)","31,94"
1059,c008,c008_59,6,29.53813104189044,3.724,110,"(360, 640, 3)","(64, 64, 3)","38,96"
1060,c009,c009_51,6,30.00468823253633,2.133,64,"(360, 640, 3)","(64, 64, 3)",47
1061,c009,c009_52,6,29.717682020802368,2.019,60,"(360, 640, 3)","(64, 64, 3)",45
1062,c009,c009_53,6,29.8237686398554,2.213,66,"(360, 640, 3)","(64, 64, 3)",45
1063,c009,c009_54,6,29.745042492917854,2.1180000000000003,63,"(360, 640, 3)","(64, 64, 3)",42
1064,c009,c009_55,6,29.702970297029704,2.222,66,"(360, 640, 3)","(64, 64, 3)",45
1065,c009,c009_56,6,29.689608636977052,2.2230000000000003,66,"(360, 640, 3)","(64, 64, 3)",46
1066,c009,c009_57,6,29.71576227390181,2.322,69,"(360, 640, 3)","(64, 64, 3)",47
1067,c009,c009_58,6,30.017921146953398,2.232,67,"(360, 640, 3)","(64, 64, 3)",44
1068,c009,c009_59,6,30.016447368421048,2.432,73,"(360, 640, 3)","(64, 64, 3)",53
1069,c010,c010_51,6,29.422581831555718,2.719,80,"(360, 640, 3)","(64, 64, 3)","37,68"
1070,c010,c010_52,6,29.682702149437052,2.931,87,"(360, 640, 3)","(64, 64, 3)","41,72"
1071,c010,c010_53,6,29.47224126113777,2.918,86,"(360, 640, 3)","(64, 64, 3)","41,74"
1072,c010,c010_54,6,29.68120190545988,2.729,81,"(360, 640, 3)","(64, 64, 3)","41,71"
1073,c010,c010_55,6,29.68197879858657,2.83,84,"(360, 640, 3)","(64, 64, 3)","38,70"
1074,c010,c010_56,6,29.411764705882355,2.822,83,"(360, 640, 3)","(64, 64, 3)","42,73"
1075,c010,c010_57,6,29.411764705882355,2.822,83,"(360, 640, 3)","(64, 64, 3)","40,71"
1076,c010,c010_58,6,29.683377308707122,3.032,90,"(360, 640, 3)","(64, 64, 3)","47,76"
1077,c010,c010_59,6,29.47224126113777,2.918,86,"(360, 640, 3)","(64, 64, 3)","43,76"
1078,c011,c011_51,6,29.68827313211281,2.021,60,"(360, 640, 3)","(64, 64, 3)",45
1079,c011,c011_52,6,29.68827313211281,2.021,60,"(360, 640, 3)","(64, 64, 3)",45
1080,c011,c011_53,6,29.358626919602532,2.214,65,"(360, 640, 3)","(64, 64, 3)",50
1081,c011,c011_54,6,29.285099052540907,2.322,68,"(360, 640, 3)","(64, 64, 3)",54
1082,c011,c011_55,6,29.423953584749277,2.4130000000000003,71,"(360, 640, 3)","(64, 64, 3)",50
1083,c011,c011_56,6,29.305680793507662,2.218,65,"(360, 640, 3)","(64, 64, 3)",48
1084,c011,c011_57,6,29.676258992805753,2.224,66,"(360, 640, 3)","(64, 64, 3)",47
1085,c011,c011_58,6,29.21348314606741,2.225,65,"(360, 640, 3)","(64, 64, 3)",48
1086,c011,c011_59,6,29.689608636977052,2.2230000000000003,66,"(360, 640, 3)","(64, 64, 3)",48
1087,c012,c012_51,6,29.860650298606505,4.521,135,"(360, 640, 3)","(64, 64, 3)","39,66,118"
1088,c012,c012_52,6,29.857204673301602,4.622,138,"(360, 640, 3)","(64, 64, 3)","41,71,121"
1089,c012,c012_53,6,29.834955564959802,4.726,141,"(360, 640, 3)","(64, 64, 3)","48,75,127"
1090,c012,c012_54,6,29.85404688191066,4.522,135,"(360, 640, 3)","(64, 64, 3)","45,74,123"
1091,c012,c012_55,6,30.002158428663932,4.633,139,"(360, 640, 3)","(64, 64, 3)","44,74,125"
1092,c012,c012_56,6,29.79011509817197,4.431,132,"(360, 640, 3)","(64, 64, 3)","42,70,120"
1093,c012,c012_57,6,29.995588883987647,4.534,136,"(360, 640, 3)","(64, 64, 3)","44,70,124"
1094,c012,c012_58,6,29.85074626865672,4.422,132,"(360, 640, 3)","(64, 64, 3)","46,74,120"
1095,c012,c012_59,6,29.87386589953529,4.519,135,"(360, 640, 3)","(64, 64, 3)","43,71,121"
1096,c013,c013_51,6,29.492455418381343,2.9160000000000004,86,"(360, 640, 3)","(64, 64, 3)","35,75"
1097,c013,c013_52,6,29.450694904037064,3.022,89,"(360, 640, 3)","(64, 64, 3)","34,74"
1098,c013,c013_53,6,29.693486590038308,3.132,93,"(360, 640, 3)","(64, 64, 3)","40,78"
1099,c013,c013_54,6,29.51907131011609,3.015,89,"(360, 640, 3)","(64, 64, 3)","39,77"
1100,c013,c013_55,6,29.693170570768718,3.031,90,"(360, 640, 3)","(64, 64, 3)","34,77"
1101,c013,c013_56,6,29.693170570768718,3.031,90,"(360, 640, 3)","(64, 64, 3)","39,77"
1102,c013,c013_57,6,29.538665781613012,3.013,89,"(360, 640, 3)","(64, 64, 3)","37,77"
1103,c013,c013_58,6,29.693170570768718,3.031,90,"(360, 640, 3)","(64, 64, 3)","36,75"
1104,c013,c013_59,6,29.693782864212803,3.233,96,"(360, 640, 3)","(64, 64, 3)","41,81"
1105,c014,c014_51,6,29.562594268476623,3.315,98,"(360, 640, 3)","(64, 64, 3)","39,84"
1106,c014,c014_52,6,29.7029702970297,3.333,99,"(360, 640, 3)","(64, 64, 3)","40,88"
1107,c014,c014_53,6,29.548989113530325,3.215,95,"(360, 640, 3)","(64, 64, 3)","39,83"
1108,c014,c014_54,6,29.7029702970297,3.434,102,"(360, 640, 3)","(64, 64, 3)","40,89"
1109,c014,c014_55,6,29.42087333539796,3.229,95,"(360, 640, 3)","(64, 64, 3)","37,83"
1110,c014,c014_56,6,29.48479205462445,3.222,95,"(360, 640, 3)","(64, 64, 3)","68,114"
1111,c014,c014_57,6,29.702970297029704,3.131,93,"(360, 640, 3)","(64, 64, 3)","35,82"
1112,c014,c014_58,6,29.6875,3.2,95,"(360, 640, 3)","(64, 64, 3)","41,86"
